id_a,company_name_a,id_b,company_name_b,best_match_score
317999,ca lorraine,178817,université de lorraine,0.035395384469347174
265932,ovh ltd,247636,ovh ltd,0.03535975210755171
127568,djawa republik,963,djawa république,0.03476803387121297
100048,heineken uk,174443,vodafone uk,0.0345929903361928
28811,ellipse projects sas,57565,groupe monceau fleurs,0.03451021760418929
343158,allianz,322184,allianz iard,0.034087046991242625
110233,cubana café,840,cubana café,0.03367667999879182
322081,inmac,424650,inmac wstore,0.030658936349304097
311901,siemens bt,342413,siemens,0.030402960621845845
1143,yogurt factory la défense,6067,pullman paris la défense,0.029793748682764076
82217,habitat,69309,paris habitat,0.029206885433871052
14858,abalone group,95130,abalone interim,0.028245340624905874
8272,fresh burritos lyon,7690,fresh burritos filiales (parent),0.02785974264465907
170904,paris la defense,6067,pullman paris la défense,0.027187815580722734
77287,"jones lang lasalle, ip, inc.",255064,jones lang lasalle,0.027100255015639618
349839,degrenne,102283,degrenne,0.025409841209819713
172505,indosuez wealth management,60970,square management,0.02436406956811533
117213,neighbours,104476,hermes sellier,0.02383408355218209
52741,segeco consulting,59763,redsen consulting,0.023744565315527114
103565,sopra group,342188,sopra steria,0.02289070207524345
203721,bnp paribas france,310776,bnp paribas cib,0.021253915997676176
333874,crédit agricole des savoie,21173,ca des savoie,0.021142490640245707
180985,keen eye technologies,173358,adneom technologies,0.021024415342377277
52993,cnamts.fr,102139,cnamts,0.019279998552994213
4744,double dragon,119497,double dragon,0.019215523781916148
80562,siblu,268411,siblu france sas,0.019187895562590873
247598,d ieteren auto,254450,d ieteren (facilities),0.018476591032568178
99051,ernst & young (germany),98242,ernst & young (nz),0.01824956635121742
100592,hr.com,18197,staffmatch.com,0.017313052221030013
133760,passarito,4554,passarito,0.01684017464517745
17783,amplifon,237338,amplifon,0.01292848671600183
330743,ipsos,85349,ipsos france,0.012292721471106272
210400,veolia eau,37425,veolia eau,0.01173624793829325
4008,planet sushi kléber,6628,planet sushi neuilly,0.011224238509499912
98084,directemployers (partner account),89915,tbwa france (partner account),0.008251378323369115
331241,skimium,80815,skimium,0.007629100473594619
6823,smarthab,160746,smarthab,0.0070868906356386764
1502,le progrès,121748,le progrès,0.006589971901354906
4637,fresh burritos lille,170567,fresh burritos,0.005946682268611822
310712,margo,251277,margo,0.0045234591714921136
352467,nespresso,423702,nespresso france,0.0027131790077161762
174461,venteunique.com,18197,staffmatch.com,0.0014090103970412664
97403,overstock.com,18197,staffmatch.com,0.0014090103970412664
319711,sa sacred,320280,sercel sa,0.0008041607414363323
110607,bene kitchen,1852,bene kitchen,-0.0015761814613478849
80081,air france,312078,air liquide france industrie,-0.003125738605142994
104362,maus frères international services,252310,maus frères sa,-0.0037925666452425957
342211,banque populaire grand ouest,319822,banque populaire grandouest,-0.004088618416595722
319263,renault maroc,321968,renault retail,-0.007534405113547071
262520,ing,22349,ing belgium,-0.007707553025209859
331047,batiweb.com,82891,groupe batiweb,-0.008161662679787398
135318,le valentin,6058,le valentin,-0.00861183915320881
361974,ile de france,180914,cci paris ile de france,-0.009079495524397756
59139,lucibel,172139,lucibel,-0.009573058267636176
420,la chope daguerre,420,la chope daguerre,
632,tot ou tard,632,tot ou tard,
1520,bagelstein pyramides,1520,bagelstein pyramides,
1762,les amis de messina (parent),1762,les amis de messina (parent),
1830,o charolais,1830,o charolais,
1860,planet sushi doumer,1860,planet sushi doumer,
7026,flams siege,7026,flams siege,
7324,bagelstein poitiers,7324,bagelstein poitiers,
8628,air liquide / al it,8628,air liquide / al it,
8643,le phare,8643,le phare,
8647,arcad software,8647,arcad software,
8652,mint conseil,8652,mint conseil,
8694,digital no limit,8694,digital no limit,
8698,smarthys,8698,smarthys,
8746,tableonline,8746,tableonline,
8747,ktm advance,8747,ktm advance,
8764,kea & partners,8764,kea & partners,
8779,thalys,8779,thalys,
8806,ebusiness information,8806,ebusiness information,
8824,uside,8824,uside,
8830,myndblue,8830,myndblue,
8836,sncf,8836,sncf,
8885,maison kitsuné,8885,maison kitsuné,
8896,zero games studios,8896,zero games studios,
8900,synolia,8900,synolia,
8903,esokia web agency,8903,esokia web agency,
8904,jalios,8904,jalios,
8911,artdesk,8911,artdesk,
8916,yelloz components,8916,yelloz components,
8932,spgestion.fr,8932,spgestion.fr,
8935,capgemini,8935,capgemini,
8971,novethic,8971,novethic,
8998,agence clark,8998,agence clark,
9041,score ddb,9041,score ddb,
9059,flatchr,9059,flatchr,
9064,alcimed,9064,alcimed,
9075,primobox,9075,primobox,
9097,typy,9097,typy,
9126,technicontact / md2i,9126,technicontact / md2i,
9154,dioki technologies,9154,dioki technologies,
9170,amabis france,9170,amabis france,
9172,sept lieues,9172,sept lieues,
9182,opendigitaleducation,9182,opendigitaleducation,
9184,big boss studio,9184,big boss studio,
9190,fircosoft,9190,fircosoft,
9198,sutunam,9198,sutunam,
9209,365talents,9209,365talents,
9214,melty group,9214,melty group,
9226,rmc,9226,rmc,
9237,ligue de football professionnel,9237,ligue de football professionnel,
9238,weenect,9238,weenect,
9240,ouihelp.fr,9240,ouihelp.fr,
9244,albus,9244,albus,
9266,sogedev,9266,sogedev,
9274,upgraduate,9274,upgraduate,
9294,bengs lab,9294,bengs lab,
9318,kalray,9318,kalray,
9322,urban linker,9322,urban linker,
9323,net reviews,9323,net reviews,
9349,spinergie,9349,spinergie,
9358,opendatasoft,9358,opendatasoft,
9366,canalcloud,9366,canalcloud,
9386,"haproxy technologies, llc",9386,"haproxy technologies, llc",
9411,verychic,9411,verychic,
9412,eiffage,9412,eiffage,
9429,teedji,9429,teedji,
9440,rizze,9440,rizze,
9479,multicultural network corporation terms & conditions mentions légales,9479,multicultural network corporation terms & conditions mentions légales,
9489,headoo,9489,headoo,
9495,"shopmium, a quotient brand",9495,"shopmium, a quotient brand",
9512,cello.fr,9512,cello.fr,
9515,silicom sas,9515,silicom sas,
9542,roomchecking,9542,roomchecking,
9545,délégation catholique pour la coopération,9545,délégation catholique pour la coopération,
9568,ik investment partners,9568,ik investment partners,
9585,applidium,9585,applidium,
9590,performance & influence,9590,performance & influence,
9605,cyanide,9605,cyanide,
9624,easyflyer,9624,easyflyer,
9630,tbwacorporate,9630,tbwacorporate,
9651,shapr,9651,shapr,
9653,paris val de marne,9653,paris val de marne,
9676,archos,9676,archos,
9698,schoolab,9698,schoolab,
9702,garden price,9702,garden price,
9713,waycom,9713,waycom,
9760,nam.r,9760,nam.r,
9779,nfrance,9779,nfrance,
9789,collège des bernardins,9789,collège des bernardins,
9791,bearstech,9791,bearstech,
9853,data solutions fr,9853,data solutions fr,
9865,boost.rs,9865,boost.rs,
9883,anjali mvp,9883,anjali mvp,
9918,auxivia,9918,auxivia,
9922,les cce allemagne,9922,les cce allemagne,
9928,"comscore, inc.",9928,"comscore, inc.",
9935,kylia france,9935,kylia france,
9946,seenk,9946,seenk,
9951,ttc  testing training and consulting,9951,ttc  testing training and consulting,
9965,nes sarl,9965,nes sarl,
9973,cote ouest,9973,cote ouest,
9979,france digitale,9979,france digitale,
9982,synthetron n.v.,9982,synthetron n.v.,
9988,"pulpix, inc.",9988,"pulpix, inc.",
10000,excilys,10000,excilys,
10027,videoprofile group,10027,videoprofile group,
10052,"j. walter thompson u.s.a., llc",10052,"j. walter thompson u.s.a., llc",
10068,creagile,10068,creagile,
10143,vectaury,10143,vectaury,
10144,hightekers france,10144,hightekers france,
10156,performance partner,10156,performance partner,
10168,nerim,10168,nerim,
10172,opteamis,10172,opteamis,
10203,heytom,10203,heytom,
10210,sekoia,10210,sekoia,
10227,sncd,10227,sncd,
10249,"marriott international, inc.",10249,"marriott international, inc.",
10260,bevolution agency,10260,bevolution agency,
10272,airmis,10272,airmis,
10290,grafikmente,10290,grafikmente,
10296,media & broadcast technologies® (mbt),10296,media & broadcast technologies® (mbt),
10321,vertuo conseil,10321,vertuo conseil,
10332,appex france,10332,appex france,
10338,wam world and more,10338,wam world and more,
10353,novidy s s.a.,10353,novidy s s.a.,
10391,5erue,10391,5erue,
10392,psb paris school of business,10392,psb paris school of business,
10410,sublime skinz,10410,sublime skinz,
10417,mif,10417,mif,
10446,restopolitan,10446,restopolitan,
10459,lorenz life sciences ltd.,10459,lorenz life sciences ltd.,
10460,codingame,10460,codingame,
10462,belharra sas,10462,belharra sas,
10469,book my music,10469,book my music,
10474,atelier na,10474,atelier na,
10491,adalia,10491,adalia,
10501,keyade,10501,keyade,
10505,pandacraft,10505,pandacraft,
10511,thetribe.io,10511,thetribe.io,
10524,vinn,10524,vinn,
10537,rivoli patrimoine,10537,rivoli patrimoine,
10556,cirpack,10556,cirpack,
10561,sncz,10561,sncz,
10583,groupe itop,10583,groupe itop,
10600,voltalis,10600,voltalis,
10626,steve agency,10626,steve agency,
10634,praditus,10634,praditus,
10635,mawenzi partners,10635,mawenzi partners,
10646,bidmotion,10646,bidmotion,
10673,seeqle,10673,seeqle,
10675,upday for samsung,10675,upday for samsung,
10683,incenteev,10683,incenteev,
10686,castalie,10686,castalie,
10688,180gram,10688,180gram,
10692,inbox,10692,inbox,
10716,kiwatch,10716,kiwatch,
10732,clustaar,10732,clustaar,
10745,navya,10745,navya,
10754,bam.tech,10754,bam.tech,
10767,wandercraft,10767,wandercraft,
10770,change,10770,change,
10795,watsoft,10795,watsoft,
10809,ispa consulting,10809,ispa consulting,
10811,konnect systems,10811,konnect systems,
10818,parella,10818,parella,
10855,isatech,10855,isatech,
10861,lunchr,10861,lunchr,
10895,"ninesigma, inc.",10895,"ninesigma, inc.",
10925,amplitude studios,10925,amplitude studios,
10927,criteo,10927,criteo,
10938,carbon leadership,10938,carbon leadership,
10941,chantal baudron sas,10941,chantal baudron sas,
10984,logic design,10984,logic design,
10990,arondor,10990,arondor,
10993,imm international,10993,imm international,
11013,firerank,11013,firerank,
11014,activeeon,11014,activeeon,
11041,orange,11041,orange,
11065,livementor,11065,livementor,
11069,oniam,11069,oniam,
11081,busy.org,11081,busy.org,
11087,kolibree,11087,kolibree,
11091,satt nord,11091,satt nord,
11116,heetch,11116,heetch,
11122,la réunion aérienne,11122,la réunion aérienne,
11173,isai gestion,11173,isai gestion,
11182,blue data technologies,11182,blue data technologies,
11196,swaven,11196,swaven,
11214,jpb systeme,11214,jpb systeme,
11219,mytraffic,11219,mytraffic,
11239,pierreyves rochon,11239,pierreyves rochon,
11242,qwam ci,11242,qwam ci,
11263,arkose,11263,arkose,
11264,made in surveys,11264,made in surveys,
11265,potion.social,11265,potion.social,
11309,opalrt technologies,11309,opalrt technologies,
11315,clearnox,11315,clearnox,
11321,m4x.org,11321,m4x.org,
11327,warning up,11327,warning up,
11329,marcel,11329,marcel,
11350,ifth,11350,ifth,
11356,next level formation,11356,next level formation,
11365,eim executive interim management,11365,eim executive interim management,
11382,irt railenium,11382,irt railenium,
11398,ubudu,11398,ubudu,
11418,place des tendances,11418,place des tendances,
11431,"speaken, l anglais dans la poche,24/7.",11431,"speaken, l anglais dans la poche,24/7.",
11437,esiea,11437,esiea,
11491,lyf pay,11491,lyf pay,
11503,biin — bureau d idées nouvelles,11503,biin — bureau d idées nouvelles,
11522,influence4you,11522,influence4you,
11527,intersec,11527,intersec,
11531,awelty,11531,awelty,
11537,josiane,11537,josiane,
11549,u pro,11549,u pro,
11554,l art en direct,11554,l art en direct,
11562,mazeberry,11562,mazeberry,
11564,l exception,11564,l exception,
11573,unow,11573,unow,
11593,advent group,11593,advent group,
11599,thephotoacademy.com,11599,thephotoacademy.com,
11622,antidox,11622,antidox,
11628,reachfive,11628,reachfive,
11639,sun r spas,11639,sun r spas,
11640,hckrs.io,11640,hckrs.io,
11651,cospirit mediatrack,11651,cospirit mediatrack,
11655,1913 telecom,11655,1913 telecom,
11658,bft investment managers,11658,bft investment managers,
11662,gowizyou,11662,gowizyou,
11664,ourco,11664,ourco,
11675,june partners,11675,june partners,
11683,foodles,11683,foodles,
11693,coefficy,11693,coefficy,
11694,vinci technologies sa,11694,vinci technologies sa,
11703,zen to,11703,zen to,
11707,finamic services,11707,finamic services,
11713,wamiz,11713,wamiz,
11715,avangarde,11715,avangarde,
11734,openip,11734,openip,
11744,wefix,11744,wefix,
11764,paylogic international,11764,paylogic international,
11766,welcome media,11766,welcome media,
11805,indiana capital,11805,indiana capital,
11821,maileva,11821,maileva,
11840,souffl,11840,souffl,
11841,captain dash,11841,captain dash,
12215,atr aircraft,12215,atr aircraft,
12217,crdit agricole nord de france,12217,crdit agricole nord de france,
12305,mears group plc,12305,mears group plc,
12632,zenlap,12632,zenlap,
12732,babilou,12732,babilou,
12820,hermes,12820,hermes,
12908,believe digital inc,12908,believe digital inc,
12939,dpd,12939,dpd,
13374,groupe afg,13374,groupe afg,
13631,sap,13631,sap,
13784,netapsys,13784,netapsys,
13844,mediametrie,13844,mediametrie,
13870,business france (export),13870,business france (export),
13965,talentsoft,13965,talentsoft,
14173,latécoere,14173,latécoere,
14255,arkema,14255,arkema,
14299,daimler ag,14299,daimler ag,
14368,inra,14368,inra,
14933,cgi finance,14933,cgi finance,
14947,drv accountants & adviseurs,14947,drv accountants & adviseurs,
15313,groupe caisse d epargne,15313,groupe caisse d epargne,
15462,christian dior couture,15462,christian dior couture,
